user_id,signup_date,segment,city_tier,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,repeat_rate_flag,user_value_band
u001146,2025-10-14,regular,2,mobile,3,0,,,0,no_spend
u001147,2025-06-26,regular,3,mobile,4,0,,,0,no_spend
u001148,2025-08-22,regular,2,web,2,0,,,0,no_spend
u001149,2026-01-17,regular,3,mobile,2,0,,,0,no_spend
u001150,2025-07-05,regular,2,mobile,2,1,2025-10-31 09:42:19,2025-10-31 09:42:19,0,high
u001151,2025-08-29,regular,3,mobile,3,0,,,0,no_spend
u001152,2025-08-29,regular,3,web,3,0,,,0,no_spend
u001153,2025-09-11,value,1,web,4,0,,,0,no_spend
u001154,2025-11-14,premium,2,mobile,4,0,,,0,no_spend
u001155,2025-08-14,value,2,web,1,0,,,0,no_spend
u001156,2025-09-28,value,1,mobile,3,0,,,0,no_spend
u001157,2025-11-05,regular,2,mobile,3,0,,,0,no_spend
u001158,2025-08-30,value,3,web,7,0,,,0,no_spend
u001159,2026-01-08,value,1,web,1,0,,,0,no_spend
u001160,2026-01-15,value,2,web,6,0,,,0,no_spend
u001161,2025-07-18,regular,3,web,0,0,,,0,no_spend
u001162,2025-09-03,regular,2,mobile,3,0,,,0,no_spend
u001163,2025-08-06,value,2,mobile,8,0,,,0,no_spend
u001164,2025-08-01,value,3,web,5,0,,,0,no_spend
u001165,2025-10-04,regular,2,mobile,5,0,,,0,no_spend
u001166,2025-10-19,premium,1,web,2,1,2025-12-07 03:14:24,2025-12-07 03:14:24,0,low
u001167,2025-09-20,value,1,mobile,7,1,2025-12-19 17:24:20,2025-12-19 17:24:20,0,medium
u001168,2025-08-19,premium,3,web,4,0,,,0,no_spend
u001169,2025-08-20,premium,2,mobile,7,0,,,0,no_spend
u001170,2026-01-17,value,2,mobile,4,0,,,0,no_spend
u001171,2026-01-03,regular,1,web,4,0,,,0,no_spend
u001172,2025-07-09,regular,2,mobile,2,1,2025-12-25 11:30:07,2025-12-25 11:30:07,0,medium
u001173,2025-11-08,regular,3,mobile,4,0,,,0,no_spend
u001174,2025-09-27,regular,2,web,3,0,,,0,no_spend
u001175,2025-11-15,regular,3,mobile,0,0,,,0,no_spend
u001176,2025-10-26,regular,2,mobile,3,0,,,0,no_spend
u001177,2025-12-27,regular,2,mobile,3,0,,,0,no_spend
u001178,2025-07-07,premium,3,web,2,0,,,0,no_spend
u001179,2025-09-04,regular,2,mobile,1,0,,,0,no_spend
u001180,2026-01-16,regular,2,mobile,3,1,2026-01-10 13:57:00,2026-01-10 13:57:00,0,medium
u001181,2025-07-31,premium,3,mobile,0,0,,,0,no_spend
u001182,2025-07-20,value,2,web,6,3,2025-10-23 01:14:39,2025-11-28 03:40:11,1,high
u001183,2025-11-23,value,2,web,2,1,2025-12-31 17:14:06,2025-12-31 17:14:06,0,medium
u001184,2025-12-03,regular,3,mobile,0,0,,,0,no_spend
u001185,2025-11-11,premium,1,web,2,0,,,0,no_spend
u001186,2025-12-03,value,2,web,4,0,,,0,no_spend
u001187,2025-11-16,regular,1,web,5,0,,,0,no_spend
u001188,2025-07-21,value,2,mobile,4,1,2025-12-12 08:23:28,2025-12-12 08:23:28,0,high
u001189,2025-10-29,regular,1,web,3,0,,,0,no_spend
u001190,2025-12-03,regular,2,mobile,4,0,,,0,no_spend
u001191,2025-12-22,value,1,mobile,2,1,2025-10-31 11:26:53,2025-10-31 11:26:53,0,low
u001192,2025-08-14,premium,2,mobile,4,2,2025-11-24 19:38:30,2025-11-26 21:36:38,1,high
u001193,2025-07-20,value,2,mobile,0,0,,,0,no_spend
u001194,2025-12-04,premium,2,web,5,0,,,0,no_spend
u001195,2025-08-16,value,2,mobile,6,1,2026-01-16 11:21:13,2026-01-16 11:21:13,0,medium
u001196,2025-06-30,premium,3,web,2,1,2025-12-25 09:48:49,2025-12-25 09:48:49,0,low
u001197,2025-12-13,regular,2,mobile,4,0,,,0,no_spend
u001198,2025-10-07,value,2,web,1,0,,,0,no_spend
u001199,2025-08-31,value,3,mobile,5,0,,,0,no_spend
u001200,2025-06-25,value,2,mobile,3,1,2025-11-20 02:13:04,2025-11-20 02:13:04,0,low
u001201,2025-06-30,regular,1,web,4,0,,,0,no_spend
u001202,2025-12-06,regular,3,mobile,5,0,,,0,no_spend
u001203,2025-10-04,regular,2,web,4,0,,,0,no_spend
u001204,2025-07-24,regular,1,web,5,1,2025-10-28 19:48:04,2025-10-28 19:48:04,0,medium
u001205,2025-09-06,regular,2,web,3,1,2025-12-14 19:03:49,2025-12-14 19:03:49,0,high
u001206,2025-07-28,regular,1,web,2,0,,,0,no_spend
u001207,2025-07-17,regular,1,mobile,7,1,2025-11-28 15:18:45,2025-11-28 15:18:45,0,high
u001208,2025-08-20,regular,3,mobile,5,0,,,0,no_spend
u001209,2025-10-16,regular,1,web,2,0,,,0,no_spend
u001210,2025-08-06,premium,3,mobile,2,0,,,0,no_spend
u001211,2025-09-03,regular,3,mobile,4,0,,,0,no_spend
u001212,2025-10-01,value,2,mobile,3,0,,,0,no_spend
u001213,2025-09-19,value,3,web,1,0,,,0,no_spend
u001214,2025-07-20,regular,3,mobile,6,0,,,0,no_spend
u001215,2025-07-01,value,3,web,2,0,,,0,no_spend
u001216,2025-06-30,premium,2,mobile,2,0,,,0,no_spend
u001217,2025-09-04,regular,1,mobile,3,0,,,0,no_spend
u001218,2025-11-21,regular,2,mobile,3,0,,,0,no_spend
u001219,2025-07-21,regular,2,web,3,0,,,0,no_spend
u001220,2025-12-05,value,1,web,1,0,,,0,no_spend
u001221,2025-11-20,regular,2,mobile,7,1,2025-12-19 18:53:26,2025-12-19 18:53:26,0,medium
u001222,2025-06-24,value,1,web,3,0,,,0,no_spend
u001223,2025-06-29,regular,3,web,4,1,2025-11-22 19:26:50,2025-11-22 19:26:50,0,medium
u001224,2025-08-03,premium,2,mobile,1,0,,,0,no_spend
u001225,2025-07-05,regular,1,mobile,2,0,,,0,no_spend
u001226,2025-10-13,premium,1,web,3,0,,,0,no_spend
u001227,2025-07-01,regular,1,web,2,0,,,0,no_spend
u001228,2025-12-08,regular,2,mobile,4,0,,,0,no_spend
u001229,2025-10-04,regular,1,web,3,1,2026-01-16 09:25:01,2026-01-16 09:25:01,0,medium
u001230,2025-11-23,regular,2,web,0,0,,,0,no_spend
u001231,2025-11-28,value,1,web,4,1,2025-12-24 02:38:13,2025-12-24 02:38:13,0,high
u001232,2025-10-07,value,2,web,8,0,,,0,no_spend
u001233,2026-01-03,regular,2,mobile,0,0,,,0,no_spend
u001234,2026-01-17,value,2,web,0,0,,,0,no_spend
u001235,2025-09-06,regular,2,web,5,0,,,0,no_spend
u001236,2025-07-19,regular,1,web,2,0,,,0,no_spend
u001237,2025-09-07,premium,1,web,3,0,,,0,no_spend
u001238,2025-08-09,value,1,web,2,0,,,0,no_spend
u001239,2025-10-12,premium,3,mobile,4,1,2025-11-18 13:57:49,2025-11-18 13:57:49,0,high
u001240,2025-09-10,value,3,mobile,3,0,,,0,no_spend
u001241,2025-10-02,regular,3,web,0,0,,,0,no_spend
u001242,2025-11-30,regular,2,web,2,0,,,0,no_spend
u001243,2025-08-19,value,2,web,3,1,2025-11-07 09:52:13,2025-11-07 09:52:13,0,high
u001244,2025-10-14,value,2,web,3,0,,,0,no_spend
u001245,2025-09-01,value,3,mobile,6,1,2026-01-11 14:28:36,2026-01-11 14:28:36,0,medium
u001246,2025-12-05,regular,3,web,5,0,,,0,no_spend
u001247,2025-11-04,regular,3,mobile,1,0,,,0,no_spend
u001248,2025-06-25,value,3,mobile,7,0,,,0,no_spend
u001249,2025-11-09,value,2,web,2,0,,,0,no_spend
u001250,2025-07-29,regular,3,mobile,4,1,2025-12-30 21:55:11,2025-12-30 21:55:11,0,medium
u001251,2025-11-22,value,3,web,6,0,,,0,no_spend
u001252,2025-10-20,regular,2,web,4,1,2025-12-27 06:08:49,2025-12-27 06:08:49,0,low
u001253,2025-09-15,premium,3,mobile,6,0,,,0,no_spend
u001254,2025-11-16,regular,1,web,3,0,,,0,no_spend
u001255,2025-12-20,premium,3,mobile,5,0,,,0,no_spend
u001256,2025-12-03,regular,3,mobile,0,0,,,0,no_spend
u001257,2025-10-15,regular,1,web,3,0,,,0,no_spend
u001258,2025-11-22,value,2,mobile,7,2,2025-11-06 07:47:11,2025-11-18 14:26:10,1,high
u001259,2025-09-18,value,1,web,2,0,,,0,no_spend
u001260,2025-12-06,regular,3,mobile,1,0,,,0,no_spend
u001261,2025-12-14,value,3,web,1,0,,,0,no_spend
u001262,2025-07-22,premium,2,web,4,0,,,0,no_spend
u001263,2025-08-12,regular,3,web,2,0,,,0,no_spend
u001264,2025-08-19,premium,1,mobile,6,0,,,0,no_spend
u001265,2025-07-28,value,2,web,7,0,,,0,no_spend
u001266,2025-09-13,regular,2,mobile,2,1,2026-01-07 14:09:01,2026-01-07 14:09:01,0,medium
u001267,2025-08-02,regular,1,web,3,0,,,0,no_spend
u001268,2025-10-26,value,2,web,4,0,,,0,no_spend
u001269,2025-07-14,regular,2,web,5,0,,,0,no_spend
u001270,2025-08-19,regular,2,web,2,0,,,0,no_spend
u001271,2025-11-10,premium,2,mobile,0,0,,,0,no_spend
u001272,2025-09-15,regular,3,web,4,0,,,0,no_spend
u001273,2025-09-19,value,2,mobile,3,0,,,0,no_spend
u001274,2025-12-08,regular,3,mobile,3,0,,,0,no_spend
u001275,2026-01-16,regular,2,web,3,0,,,0,no_spend
u001276,2025-10-20,value,2,mobile,3,1,2025-11-10 05:38:14,2025-11-10 05:38:14,0,medium
u001277,2025-07-10,regular,2,mobile,1,0,,,0,no_spend
u001278,2025-07-15,value,2,mobile,4,0,,,0,no_spend
u001279,2026-01-12,value,2,web,1,0,,,0,no_spend
u001280,2025-11-13,regular,2,mobile,4,1,2025-12-02 13:27:00,2025-12-02 13:27:00,0,medium
u001281,2025-11-28,value,1,mobile,4,0,,,0,no_spend
u001282,2025-11-12,regular,2,web,3,0,,,0,no_spend
u001283,2025-07-31,value,2,mobile,5,2,2025-11-17 05:17:29,2025-12-10 17:57:43,1,medium
u001284,2025-09-25,regular,2,web,3,1,2025-11-13 16:50:29,2025-11-13 16:50:29,0,high
u001285,2025-12-08,value,3,mobile,5,0,,,0,no_spend
u001286,2025-12-22,premium,2,mobile,1,0,,,0,no_spend
u001287,2025-08-12,value,3,mobile,1,0,,,0,no_spend
u001288,2025-10-26,regular,3,mobile,2,0,,,0,no_spend
u001289,2025-07-26,value,3,mobile,5,0,,,0,no_spend
u001290,2026-01-10,value,3,mobile,3,0,,,0,no_spend
u001291,2025-08-15,regular,1,web,3,0,,,0,no_spend
u001292,2025-11-23,regular,2,web,3,0,,,0,no_spend
u001293,2025-08-10,premium,1,web,4,0,,,0,no_spend
u001294,2025-10-30,value,3,web,2,0,,,0,no_spend
u001295,2025-11-08,value,2,mobile,4,1,2025-12-06 13:19:56,2025-12-06 13:19:56,0,high
u001296,2025-08-31,regular,2,mobile,1,0,,,0,no_spend
u001297,2025-12-12,regular,3,web,1,0,,,0,no_spend
u001298,2025-12-26,value,1,web,5,1,2025-12-29 03:39:24,2025-12-29 03:39:24,0,low
u001299,2025-12-20,regular,2,mobile,0,0,,,0,no_spend
u001300,2025-08-31,regular,3,web,3,0,,,0,no_spend
u001301,2025-11-26,regular,1,mobile,4,0,,,0,no_spend
u001302,2025-10-18,regular,2,mobile,4,0,,,0,no_spend
u001303,2025-10-25,regular,3,web,3,0,,,0,no_spend
u001304,2025-10-01,value,1,web,4,2,2025-11-30 01:39:18,2025-12-25 13:00:52,1,medium
u001305,2025-10-27,regular,2,web,1,0,,,0,no_spend
u001306,2025-07-21,value,2,web,0,0,,,0,no_spend
u001307,2025-09-17,regular,2,web,5,0,,,0,no_spend
u001308,2025-07-30,regular,1,web,5,0,,,0,no_spend
u001309,2025-08-21,regular,3,web,4,0,,,0,no_spend
u001310,2025-07-20,value,3,web,2,0,,,0,no_spend
u001311,2025-08-07,value,1,web,4,0,,,0,no_spend
u001312,2025-12-04,regular,2,mobile,4,0,,,0,no_spend
u001313,2025-10-16,regular,2,web,0,0,,,0,no_spend
u001314,2025-06-28,premium,3,mobile,6,0,,,0,no_spend
u001315,2025-12-06,regular,2,web,2,0,,,0,no_spend
u001316,2025-12-31,premium,1,web,4,0,,,0,no_spend
u001317,2025-12-25,value,1,web,1,0,,,0,no_spend
u001318,2025-12-13,regular,3,mobile,5,1,2025-11-06 22:24:34,2025-11-06 22:24:34,0,low
u001319,2026-01-17,value,2,web,4,0,,,0,no_spend
u001320,2025-10-24,regular,3,web,3,0,,,0,no_spend
u001321,2026-01-11,value,2,web,6,0,,,0,no_spend
u001322,2026-01-08,value,3,mobile,2,0,,,0,no_spend
u001323,2025-08-28,regular,1,web,2,1,2026-01-06 06:02:05,2026-01-06 06:02:05,0,medium
u001324,2025-12-21,regular,1,web,4,0,,,0,no_spend
u001325,2025-12-06,value,3,mobile,4,0,,,0,no_spend
u001326,2025-12-03,value,3,web,5,0,,,0,no_spend
u001327,2025-12-28,regular,2,web,4,1,2025-11-21 07:49:07,2025-11-21 07:49:07,0,medium
u001328,2025-09-12,value,2,mobile,1,0,,,0,no_spend
u001329,2025-09-15,value,2,web,8,0,,,0,no_spend
u001330,2025-11-04,regular,2,web,6,1,2025-11-11 20:43:06,2025-11-11 20:43:06,0,medium
u001331,2025-11-25,value,1,web,7,0,,,0,no_spend
u001332,2025-12-25,regular,3,web,1,0,,,0,no_spend
u001333,2025-12-24,regular,2,mobile,4,1,2025-12-10 07:00:50,2025-12-10 07:00:50,0,low
u001334,2025-11-21,value,3,mobile,4,1,2025-11-11 18:25:16,2025-11-11 18:25:16,0,low
u001335,2026-01-10,value,1,mobile,11,0,,,0,no_spend
u001336,2025-07-30,value,1,web,3,0,,,0,no_spend
u001337,2026-01-09,value,2,mobile,2,0,,,0,no_spend
u001338,2025-07-06,value,2,mobile,3,0,,,0,no_spend
u001339,2025-10-18,premium,2,web,2,0,,,0,no_spend
u001340,2025-07-12,regular,1,mobile,1,0,,,0,no_spend
u001341,2025-10-20,regular,3,mobile,1,0,,,0,no_spend
u001342,2025-09-13,regular,3,mobile,6,2,2025-12-18 19:48:27,2025-12-20 11:41:33,1,medium
u001343,2025-07-10,regular,3,web,4,0,,,0,no_spend
u001344,2025-11-06,regular,1,web,4,0,,,0,no_spend
u001345,2025-11-23,value,2,mobile,3,0,,,0,no_spend
u001346,2025-07-30,value,2,mobile,2,0,,,0,no_spend
u001347,2025-11-16,value,2,web,5,2,2025-11-04 04:53:51,2025-12-20 08:39:45,1,high
u001348,2025-07-31,value,2,web,2,0,,,0,no_spend
u001349,2025-07-22,value,1,mobile,4,1,2025-12-29 22:18:38,2025-12-29 22:18:38,0,medium
u001350,2025-07-24,premium,2,web,3,1,2025-12-10 22:21:25,2025-12-10 22:21:25,0,high
u001351,2025-10-27,premium,2,web,5,0,,,0,no_spend
u001352,2025-12-03,value,2,mobile,3,0,,,0,no_spend
u001353,2025-10-26,regular,1,web,3,0,,,0,no_spend
u001354,2025-12-10,regular,2,web,5,0,,,0,no_spend
u001355,2025-10-25,regular,2,web,2,1,2026-01-05 08:48:13,2026-01-05 08:48:13,0,medium
u001356,2025-12-07,regular,2,mobile,6,0,,,0,no_spend
u001357,2026-01-14,value,2,web,2,0,,,0,no_spend
u001358,2025-09-13,regular,2,mobile,3,0,,,0,no_spend
u001359,2025-07-24,premium,3,mobile,7,0,,,0,no_spend
u001360,2025-07-21,regular,2,mobile,2,1,2025-12-29 22:15:01,2025-12-29 22:15:01,0,low
u001361,2025-10-26,regular,2,web,5,0,,,0,no_spend
u001362,2025-10-16,regular,3,web,4,0,,,0,no_spend
u001363,2025-08-01,value,2,web,4,1,2025-11-05 22:05:47,2025-11-05 22:05:47,0,medium
u001364,2025-12-25,value,3,mobile,1,0,,,0,no_spend
u001365,2026-01-10,regular,3,mobile,2,0,,,0,no_spend
u001366,2025-08-15,value,1,mobile,5,0,,,0,no_spend
u001367,2025-08-05,regular,2,web,4,0,,,0,no_spend
u001368,2025-08-07,regular,2,web,3,0,,,0,no_spend
u001369,2025-09-12,regular,3,mobile,2,0,,,0,no_spend
u001370,2025-12-19,value,2,web,5,0,,,0,no_spend
u001371,2025-10-26,premium,1,mobile,1,0,,,0,no_spend
u001372,2025-07-07,value,2,web,7,1,2026-01-11 11:42:46,2026-01-11 11:42:46,0,low
u001373,2025-09-30,value,1,mobile,7,0,,,0,no_spend
u001374,2025-07-12,value,3,mobile,5,0,,,0,no_spend
u001375,2025-09-16,regular,2,web,1,0,,,0,no_spend
u001376,2025-09-16,premium,3,web,1,0,,,0,no_spend
u001377,2025-11-06,value,3,mobile,0,0,,,0,no_spend
u001378,2025-10-16,premium,2,web,1,0,,,0,no_spend
u001379,2025-12-24,value,2,web,2,1,2026-01-12 07:53:28,2026-01-12 07:53:28,0,high
u001380,2025-06-26,regular,3,web,3,0,,,0,no_spend
u001381,2025-12-02,value,3,web,5,0,,,0,no_spend
u001382,2025-06-28,regular,3,mobile,4,1,2025-12-24 07:54:55,2025-12-24 07:54:55,0,low
u001383,2025-08-26,regular,1,web,3,0,,,0,no_spend
u001384,2025-12-25,regular,2,web,4,1,2025-12-19 04:34:28,2025-12-19 04:34:28,0,medium
u001385,2025-11-15,value,1,mobile,4,0,,,0,no_spend
u001386,2025-07-29,regular,3,web,3,0,,,0,no_spend
u001387,2025-10-04,premium,2,web,2,0,,,0,no_spend
u001388,2025-11-22,regular,2,mobile,8,2,2025-11-03 00:57:22,2025-12-28 10:30:08,1,high
u001389,2026-01-06,regular,1,mobile,1,0,,,0,no_spend
u001390,2025-11-03,regular,2,mobile,2,0,,,0,no_spend
u001391,2025-06-28,value,3,mobile,4,0,,,0,no_spend
u001392,2025-10-06,premium,1,web,2,0,,,0,no_spend
u001393,2025-07-25,value,1,web,5,0,,,0,no_spend
u001394,2025-07-03,regular,3,mobile,4,0,,,0,no_spend
u001395,2025-10-27,value,3,mobile,3,0,,,0,no_spend
u001396,2025-12-03,value,1,mobile,2,0,,,0,no_spend
u001397,2025-07-01,regular,2,web,4,0,,,0,no_spend
u001398,2025-12-04,regular,3,web,3,0,,,0,no_spend
u001399,2025-11-18,premium,3,web,2,1,2025-11-15 07:39:59,2025-11-15 07:39:59,0,high
u001400,2025-11-28,premium,2,mobile,2,0,,,0,no_spend
u001401,2025-08-13,value,2,mobile,5,0,,,0,no_spend
u001402,2025-09-14,value,2,web,3,0,,,0,no_spend
u001403,2025-07-18,regular,1,web,5,0,,,0,no_spend
u001404,2025-08-12,regular,3,web,8,0,,,0,no_spend
u001405,2025-08-26,regular,1,web,2,0,,,0,no_spend
u001406,2025-08-29,premium,1,mobile,3,0,,,0,no_spend
u001407,2025-07-30,regular,3,mobile,4,1,2026-01-09 20:11:54,2026-01-09 20:11:54,0,low
u001408,2025-08-02,value,3,web,4,0,,,0,no_spend
u001409,2025-12-29,regular,3,mobile,4,0,,,0,no_spend
u001410,2025-12-05,regular,2,mobile,4,1,2026-01-17 00:38:25,2026-01-17 00:38:25,0,low
u001411,2025-09-03,regular,2,web,5,1,2025-11-22 20:13:23,2025-11-22 20:13:23,0,medium
u001412,2026-01-08,value,2,web,4,0,,,0,no_spend
u001413,2025-08-12,regular,2,web,2,0,,,0,no_spend
u001414,2025-09-16,regular,2,web,3,1,2025-12-15 23:07:16,2025-12-15 23:07:16,0,high
u001415,2025-12-11,value,2,web,2,0,,,0,no_spend
u001416,2025-09-24,regular,2,mobile,4,0,,,0,no_spend
u001417,2025-08-11,value,3,web,4,1,2025-12-06 00:34:26,2025-12-06 00:34:26,0,low
u001418,2025-09-08,regular,3,web,2,0,,,0,no_spend
u001419,2025-10-06,regular,1,mobile,3,0,,,0,no_spend
u001420,2025-10-31,premium,2,web,3,1,2025-10-25 16:29:27,2025-10-25 16:29:27,0,high
u001421,2025-09-16,value,1,mobile,3,0,,,0,no_spend
u001422,2025-09-22,value,2,mobile,4,1,2025-12-23 00:49:06,2025-12-23 00:49:06,0,low
u001423,2025-08-17,value,2,mobile,2,0,,,0,no_spend
u001424,2025-10-13,regular,1,mobile,4,1,2025-12-09 10:39:30,2025-12-09 10:39:30,0,high
u001425,2025-08-08,value,3,mobile,4,1,2025-12-23 00:57:09,2025-12-23 00:57:09,0,medium
u001426,2025-12-22,regular,2,mobile,4,0,,,0,no_spend
u001427,2025-11-27,value,3,web,4,0,,,0,no_spend
u001428,2025-09-17,value,1,web,0,0,,,0,no_spend
u001429,2025-11-27,regular,1,web,3,1,2025-11-07 18:50:34,2025-11-07 18:50:34,0,low
u001430,2025-06-24,regular,2,web,3,0,,,0,no_spend
u001431,2025-09-03,premium,1,web,1,0,,,0,no_spend
u001432,2025-09-23,regular,2,web,0,0,,,0,no_spend
u001433,2025-09-30,regular,3,web,3,0,,,0,no_spend
u001434,2025-11-27,regular,1,web,5,0,,,0,no_spend
u001435,2026-01-11,regular,1,web,3,0,,,0,no_spend
u001436,2025-09-11,value,2,mobile,3,0,,,0,no_spend
u001437,2025-09-05,regular,2,mobile,6,0,,,0,no_spend
u001438,2025-10-29,regular,2,mobile,2,0,,,0,no_spend
u001439,2025-08-21,value,2,web,3,0,,,0,no_spend
u001440,2025-07-23,regular,3,mobile,2,0,,,0,no_spend
u001441,2026-01-11,regular,1,mobile,3,0,,,0,no_spend
u001442,2025-12-10,regular,2,web,4,0,,,0,no_spend
u001443,2026-01-10,value,2,mobile,3,1,2025-12-30 00:19:59,2025-12-30 00:19:59,0,high
u001444,2025-08-08,regular,3,web,2,0,,,0,no_spend
u001445,2025-06-27,premium,2,mobile,5,1,2025-12-08 22:27:35,2025-12-08 22:27:35,0,high
u001446,2025-09-23,value,2,mobile,2,0,,,0,no_spend
u001447,2026-01-05,regular,1,web,3,0,,,0,no_spend
u001448,2025-07-22,value,1,mobile,5,0,,,0,no_spend
u001449,2025-07-18,value,1,web,4,0,,,0,no_spend
u001450,2025-07-07,premium,3,web,4,0,,,0,no_spend
u001451,2025-12-01,regular,2,web,1,0,,,0,no_spend
u001452,2025-12-05,regular,3,web,4,1,2025-10-30 18:08:39,2025-10-30 18:08:39,0,low
u001453,2025-11-16,value,1,web,3,0,,,0,no_spend
u001454,2025-07-04,premium,3,mobile,3,0,,,0,no_spend
u001455,2025-11-22,value,3,web,5,1,2025-12-24 03:47:27,2025-12-24 03:47:27,0,low
u001456,2025-09-25,regular,1,web,2,0,,,0,no_spend
u001457,2025-07-26,value,1,mobile,2,0,,,0,no_spend
u001458,2025-08-24,value,1,web,4,0,,,0,no_spend
u001459,2025-10-06,regular,3,web,4,0,,,0,no_spend
u001460,2025-08-31,value,1,mobile,6,0,,,0,no_spend
u001461,2026-01-13,regular,2,mobile,4,0,,,0,no_spend
u001462,2025-10-01,value,2,web,1,0,,,0,no_spend
u001463,2025-09-09,regular,3,web,3,0,,,0,no_spend
u001464,2025-11-11,regular,2,mobile,1,0,,,0,no_spend
u001465,2025-11-07,regular,2,mobile,4,0,,,0,no_spend
u001466,2025-06-23,value,3,web,4,0,,,0,no_spend
u001467,2025-10-31,regular,1,web,6,0,,,0,no_spend
u001468,2025-08-13,premium,3,web,1,0,,,0,no_spend
u001469,2025-09-10,value,1,mobile,5,0,,,0,no_spend
u001470,2025-11-18,value,2,mobile,5,0,,,0,no_spend
u001471,2025-10-18,regular,3,mobile,1,0,,,0,no_spend
u001472,2025-09-08,value,2,web,4,0,,,0,no_spend
u001473,2025-07-28,regular,2,mobile,3,2,2025-11-12 07:53:45,2025-11-14 17:03:32,1,high
u001474,2025-10-07,regular,2,mobile,4,0,,,0,no_spend
u001475,2025-08-29,value,2,web,2,0,,,0,no_spend
u001476,2026-01-01,regular,2,mobile,5,0,,,0,no_spend
u001477,2025-10-13,regular,2,web,3,0,,,0,no_spend
u001478,2025-12-22,value,2,web,4,0,,,0,no_spend
u001479,2025-09-13,premium,2,mobile,4,0,,,0,no_spend
u001480,2025-12-14,value,2,web,0,0,,,0,no_spend
u001481,2025-07-05,regular,2,mobile,5,1,2025-11-03 14:13:36,2025-11-03 14:13:36,0,medium
u001482,2025-08-25,regular,2,web,5,0,,,0,no_spend
u001483,2025-07-09,value,1,web,3,1,2026-01-09 23:06:50,2026-01-09 23:06:50,0,low
u001484,2025-06-30,regular,3,web,4,0,,,0,no_spend
u001485,2026-01-02,value,2,web,2,0,,,0,no_spend
u001486,2025-11-20,regular,1,web,10,2,2025-12-02 19:06:13,2026-01-11 05:21:46,1,high
u001487,2025-11-01,value,2,mobile,4,1,2025-12-06 16:18:32,2025-12-06 16:18:32,0,low
u001488,2025-10-13,regular,3,web,1,0,,,0,no_spend
u001489,2025-10-21,regular,1,web,3,0,,,0,no_spend
u001490,2025-11-04,regular,1,mobile,6,1,2025-10-22 13:57:29,2025-10-22 13:57:29,0,low
u001491,2025-12-14,premium,1,web,3,1,2025-12-14 07:38:04,2025-12-14 07:38:04,0,medium
u001492,2025-10-26,regular,1,mobile,1,0,,,0,no_spend
u001493,2025-11-27,regular,3,web,2,0,,,0,no_spend
u001494,2025-08-21,regular,3,web,5,0,,,0,no_spend
u001495,2026-01-14,premium,1,mobile,2,2,2025-12-03 13:23:23,2025-12-23 01:43:39,1,high
u001496,2025-06-30,regular,3,mobile,2,0,,,0,no_spend
u001497,2025-09-12,premium,1,mobile,4,0,,,0,no_spend
u001498,2025-12-25,value,2,web,6,2,2025-11-11 16:13:32,2025-11-22 01:43:29,1,low
u001499,2025-07-31,regular,3,web,2,0,,,0,no_spend
u001500,2025-07-23,regular,2,mobile,7,0,,,0,no_spend
u001501,2025-09-08,value,1,mobile,9,1,2025-11-25 05:29:39,2025-11-25 05:29:39,0,high
u001502,2025-09-21,value,2,mobile,4,0,,,0,no_spend
u001503,2026-01-05,premium,3,mobile,3,0,,,0,no_spend
u001504,2025-12-16,regular,2,mobile,5,0,,,0,no_spend
u001505,2025-09-28,value,1,web,3,0,,,0,no_spend
u001506,2026-01-13,value,1,mobile,3,0,,,0,no_spend
u001507,2025-11-05,regular,2,web,4,0,,,0,no_spend
u001508,2025-12-23,regular,2,web,6,0,,,0,no_spend
u001509,2025-08-14,premium,3,mobile,1,1,2026-01-04 02:01:45,2026-01-04 02:01:45,0,medium
u001510,2025-10-04,premium,3,web,7,0,,,0,no_spend
u001511,2025-06-29,regular,3,web,7,0,,,0,no_spend
u001512,2025-06-25,regular,3,mobile,4,0,,,0,no_spend
u001513,2025-11-18,value,1,mobile,6,0,,,0,no_spend
u001514,2025-07-18,premium,2,web,1,0,,,0,no_spend
u001515,2025-10-16,value,2,mobile,4,0,,,0,no_spend
u001516,2025-11-16,value,2,web,2,0,,,0,no_spend
u001517,2025-06-30,premium,3,mobile,8,0,,,0,no_spend
u001518,2025-09-25,premium,2,web,1,0,,,0,no_spend
u001519,2025-11-14,value,3,web,2,0,,,0,no_spend
u001520,2025-12-27,regular,2,web,3,0,,,0,no_spend
u001521,2025-08-25,regular,2,web,5,0,,,0,no_spend
u001522,2026-01-14,value,2,web,3,1,2025-11-25 06:20:43,2025-11-25 06:20:43,0,low
u001523,2025-12-17,value,1,web,3,1,2025-12-09 04:35:37,2025-12-09 04:35:37,0,medium
u001524,2025-11-07,value,1,mobile,4,0,,,0,no_spend
u001525,2025-09-13,regular,2,web,2,0,,,0,no_spend
u001526,2025-11-19,regular,1,web,7,0,,,0,no_spend
u001527,2025-12-11,regular,3,mobile,5,1,2025-12-16 16:20:27,2025-12-16 16:20:27,0,low
u001528,2025-08-26,value,1,mobile,2,0,,,0,no_spend
u001529,2026-01-17,premium,1,mobile,4,0,,,0,no_spend
u001530,2025-12-31,regular,3,web,1,1,2026-01-06 19:24:35,2026-01-06 19:24:35,0,high
u001531,2025-10-03,premium,1,web,4,0,,,0,no_spend
