session_id,user_id,start_ts,device,channel,campaign_id,is_new_user,variant,has_product_view,has_add_to_cart,has_begin_checkout,has_payment_attempt,has_purchase,session_duration_sec,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,time_to_payment_sec,net_amount,gross_amount,discount_amount
s0007225,guest,2025-11-02 23:05:26,mobile,referral,c009,0,not-eligible,0,0,0,0,0,69.0,,,,,0.0,0.0,0.0
s0007226,guest,2025-10-21 13:32:04,mobile,paid_social,c001,0,not-eligible,0,0,0,0,0,86.0,,,,,0.0,0.0,0.0
s0007227,u001231,2025-10-31 15:12:45,mobile,search,c009,1,not-eligible,0,0,0,0,0,84.0,,,,,0.0,0.0,0.0
s0007228,u000153,2025-11-05 06:13:53,web,search,c022,0,a,0,0,0,0,0,85.0,,,,,0.0,0.0,0.0
s0007229,u000246,2025-12-22 12:50:30,web,email,c035,0,a,1,0,0,0,0,101.0,,,,,0.0,0.0,0.0
s0007230,u002130,2026-01-03 01:16:28,mobile,referral,c001,1,not-eligible,0,0,0,0,0,46.0,,,,,0.0,0.0,0.0
s0007231,guest,2025-12-26 18:22:43,mobile,search,c024,0,not-eligible,0,0,0,0,0,94.0,,,,,0.0,0.0,0.0
s0007232,guest,2025-12-25 12:45:32,web,organic,c005,0,not-eligible,0,0,0,0,0,79.0,,,,,0.0,0.0,0.0
s0007233,u000576,2026-01-18 22:18:31,mobile,organic,c007,0,not-eligible,1,0,0,0,0,48.0,,,,,0.0,0.0,0.0
s0007234,u001435,2026-01-16 01:47:14,mobile,organic,c004,1,not-eligible,1,0,0,0,0,145.0,,,,,0.0,0.0,0.0
s0007235,u000504,2025-11-14 15:17:09,web,search,c024,0,b,1,0,0,0,0,157.0,,,,,0.0,0.0,0.0
s0007236,u001501,2025-11-03 11:59:37,mobile,search,c026,0,not-eligible,1,0,0,0,0,129.0,,,,,0.0,0.0,0.0
s0007237,u001067,2025-11-04 05:42:01,web,organic,c012,1,b,1,1,1,1,0,295.0,163.0,281.0,,295.0,0.0,0.0,0.0
s0007238,u002055,2026-01-10 01:05:11,web,search,c027,0,b,0,0,0,0,0,88.0,,,,,0.0,0.0,0.0
s0007239,u000823,2025-10-30 15:38:43,web,referral,c017,1,b,1,1,1,1,0,313.0,254.0,282.0,,313.0,0.0,0.0,0.0
s0007240,u001417,2025-11-21 01:17:15,web,organic,c031,0,a,1,0,0,0,0,220.0,,,,,0.0,0.0,0.0
s0007241,u001451,2025-12-08 04:07:28,web,paid_social,c021,1,b,1,0,0,0,0,126.0,,,,,0.0,0.0,0.0
s0007242,u001735,2025-12-15 15:37:45,web,organic,c039,1,a,1,0,0,0,0,89.0,,,,,0.0,0.0,0.0
s0007243,u000115,2025-12-14 01:21:31,web,paid_social,c027,0,b,1,0,0,0,0,125.0,,,,,0.0,0.0,0.0
s0007244,u001020,2025-12-31 05:13:00,web,referral,c040,0,b,1,0,0,0,0,94.0,,,,,0.0,0.0,0.0
s0007245,u000995,2025-12-11 21:26:00,web,organic,c037,0,b,1,1,0,0,0,163.0,163.0,,,,0.0,0.0,0.0
s0007246,u000502,2026-01-06 00:50:12,web,email,c009,0,not-eligible,1,0,0,0,0,107.0,,,,,0.0,0.0,0.0
s0007247,u001771,2025-10-29 01:22:38,web,organic,c014,1,b,0,0,0,0,0,104.0,,,,,0.0,0.0,0.0
s0007248,u001832,2026-01-06 17:56:29,mobile,search,c015,0,not-eligible,0,0,0,0,0,77.0,,,,,0.0,0.0,0.0
s0007249,u000180,2025-12-13 12:58:58,mobile,organic,c025,1,not-eligible,1,0,0,0,0,122.0,,,,,0.0,0.0,0.0
s0007250,guest,2025-11-10 12:06:37,web,search,c023,0,not-eligible,0,0,0,0,0,87.0,,,,,0.0,0.0,0.0
s0007251,u001896,2026-01-17 10:30:05,mobile,organic,c019,0,not-eligible,1,0,0,0,0,156.0,,,,,0.0,0.0,0.0
s0007252,u000638,2026-01-14 00:24:07,web,paid_social,c002,0,b,1,0,0,0,0,131.0,,,,,0.0,0.0,0.0
s0007253,u001391,2026-01-05 13:20:38,unknown,organic,c018,0,not-eligible,1,0,0,0,0,174.0,,,,,0.0,0.0,0.0
s0007254,u001372,2026-01-11 11:37:25,web,email,c008,0,not-eligible,1,1,1,1,1,302.0,114.0,233.0,302.0,265.0,3114.71,3556.82,442.11
s0007255,u000041,2025-11-24 20:00:08,mobile,organic,c038,0,not-eligible,0,0,0,0,0,30.0,,,,,0.0,0.0,0.0
s0007256,u001797,2025-11-10 22:38:04,mobile,organic,c035,0,not-eligible,1,0,0,0,0,198.0,,,,,0.0,0.0,0.0
s0007257,u001651,2025-11-06 21:38:54,mobile,search,c008,1,not-eligible,1,0,0,0,0,195.0,,,,,0.0,0.0,0.0
s0007258,u000595,2026-01-08 01:53:51,mobile,paid_social,c017,0,not-eligible,1,0,0,0,0,75.0,,,,,0.0,0.0,0.0
s0007259,u000691,2026-01-03 20:05:59,web,email,c026,0,a,1,1,0,0,0,120.0,120.0,,,,0.0,0.0,0.0
s0007260,u001690,2026-01-17 17:24:11,mobile,email,c020,0,not-eligible,0,0,0,0,0,14.0,,,,,0.0,0.0,0.0
s0007261,u001764,2026-01-05 18:48:02,mobile,search,c007,0,not-eligible,1,0,0,0,0,155.0,,,,,0.0,0.0,0.0
s0007262,u000160,2025-12-17 08:29:11,mobile,referral,c030,0,not-eligible,1,0,0,0,0,71.0,,,,,0.0,0.0,0.0
s0007263,u000790,2025-11-03 05:54:17,web,organic,c037,0,b,0,0,0,0,0,62.0,,,,,0.0,0.0,0.0
s0007264,u001375,2025-11-05 06:38:48,web,referral,c033,0,a,1,0,0,0,0,130.0,,,,,0.0,0.0,0.0
s0007265,u000280,2025-12-03 01:46:01,web,search,c015,0,b,1,1,1,1,1,402.0,195.0,271.0,402.0,337.0,4107.71,4271.86,164.15
s0007266,guest,2025-12-29 13:00:52,web,organic,c035,0,not-eligible,1,0,0,0,0,102.0,,,,,0.0,0.0,0.0
s0007267,u000460,2025-11-06 00:51:03,web,search,c036,1,b,1,0,0,0,0,173.0,,,,,0.0,0.0,0.0
s0007268,u001907,2026-01-11 20:05:38,web,paid_social,c036,0,a,1,0,0,0,0,42.0,,,,,0.0,0.0,0.0
s0007269,u000142,2025-12-21 23:33:50,web,search,c034,0,b,1,1,1,1,1,246.0,101.0,172.0,246.0,194.0,14730.09,16561.13,1626.9650000000001
s0007270,guest,2025-11-18 13:09:49,web,organic,c012,0,not-eligible,0,0,0,0,0,117.0,,,,,0.0,0.0,0.0
s0007271,u000089,2026-01-09 03:49:00,mobile,search,c021,0,not-eligible,0,0,0,0,0,31.0,,,,,0.0,0.0,0.0
s0007272,u001497,2025-12-14 07:37:03,web,search,c026,0,not-eligible,0,0,0,0,0,115.0,,,,,0.0,0.0,0.0
s0007273,u000793,2025-12-26 10:11:54,mobile,paid_social,c033,0,not-eligible,0,0,0,0,0,41.0,,,,,0.0,0.0,0.0
s0007274,u001015,2025-11-25 03:07:52,web,referral,c005,0,b,1,0,0,0,0,101.0,,,,,0.0,0.0,0.0
s0007275,u000240,2025-11-25 20:38:43,web,referral,c003,0,b,1,0,0,0,0,12.0,,,,,0.0,0.0,0.0
s0007276,u001490,2025-10-22 13:49:48,web,search,c039,1,b,1,1,1,1,1,440.0,243.0,327.0,440.0,433.0,3276.27,3483.01,206.74
s0007277,guest,2025-12-08 20:26:40,web,search,c028,0,not-eligible,1,0,0,0,0,139.0,,,,,0.0,0.0,0.0
s0007278,u000707,2025-12-28 21:53:50,web,paid_social,c011,0,b,0,0,0,0,0,9.0,,,,,0.0,0.0,0.0
s0007279,u001039,2026-01-16 15:14:13,web,email,c040,0,b,1,0,0,0,0,20.0,,,,,0.0,0.0,0.0
s0007280,u001217,2026-01-09 17:47:10,mobile,paid_social,c016,0,not-eligible,1,0,0,0,0,146.0,,,,,0.0,0.0,0.0
s0007281,u001514,2025-10-29 06:28:36,web,paid_social,c026,0,b,1,0,0,0,0,119.0,,,,,0.0,0.0,0.0
s0007282,u001188,2026-01-17 16:29:58,web,search,c038,0,a,0,0,0,0,0,42.0,,,,,0.0,0.0,0.0
s0007283,u000130,2025-11-03 21:27:15,web,email,c035,0,b,0,0,0,0,0,84.0,,,,,0.0,0.0,0.0
s0007284,u001197,2025-10-25 03:22:58,mobile,paid_social,c026,1,not-eligible,0,0,0,0,0,57.0,,,,,0.0,0.0,0.0
s0007285,guest,2025-12-27 20:15:52,mobile,organic,c023,0,not-eligible,1,0,0,0,0,67.0,,,,,0.0,0.0,0.0
s0007286,u000907,2026-01-10 23:17:27,web,paid_social,c012,0,not-eligible,1,0,0,0,0,170.0,,,,,0.0,0.0,0.0
s0007287,u000816,2026-01-14 22:06:26,web,organic,c008,0,a,1,1,1,1,1,331.0,182.0,187.0,331.0,212.0,3873.1,4026.47,153.37
s0007288,u000777,2026-01-03 16:31:28,mobile,organic,c004,0,not-eligible,0,0,0,0,0,55.0,,,,,0.0,0.0,0.0
s0007289,u000520,2025-11-08 21:10:24,mobile,paid_social,c001,1,not-eligible,1,0,0,0,0,130.0,,,,,0.0,0.0,0.0
s0007290,u000727,2025-11-04 07:13:20,mobile,paid_social,c020,1,not-eligible,1,0,0,0,0,105.0,,,,,0.0,0.0,0.0
s0007291,u001568,2025-10-26 17:56:53,mobile,referral,c014,1,not-eligible,0,0,0,0,0,32.0,,,,,0.0,0.0,0.0
s0007292,u000495,2025-12-12 19:37:45,web,referral,c024,1,not-eligible,0,0,0,0,0,35.0,,,,,0.0,0.0,0.0
s0007293,u001670,2025-12-04 06:58:26,web,search,c021,0,a,0,0,0,0,0,42.0,,,,,0.0,0.0,0.0
s0007294,u000965,2025-10-31 06:37:43,web,organic,c027,1,a,1,1,0,0,0,216.0,216.0,,,,0.0,0.0,0.0
s0007295,u001344,2025-12-02 06:36:09,mobile,organic,c008,0,not-eligible,1,1,0,0,0,152.0,152.0,,,,0.0,0.0,0.0
s0007296,u000260,2025-12-11 11:59:42,mobile,referral,c007,1,not-eligible,1,0,0,0,0,200.0,,,,,0.0,0.0,0.0
s0007297,u000457,2025-12-25 12:09:29,web,search,c006,1,a,0,0,0,0,0,9.0,,,,,0.0,0.0,0.0
s0007298,u001984,2025-11-27 17:14:34,web,search,c029,0,not-eligible,0,0,0,0,0,116.0,,,,,0.0,0.0,0.0
s0007299,u001829,2025-11-19 02:13:02,mobile,paid_social,c037,0,not-eligible,1,0,0,0,0,150.0,,,,,0.0,0.0,0.0
s0007300,u000154,2025-12-20 08:26:35,web,organic,c015,0,a,1,0,0,0,0,90.0,,,,,0.0,0.0,0.0
s0007301,u001988,2025-12-22 00:29:57,mobile,paid_social,c006,1,not-eligible,1,0,0,0,0,94.0,,,,,0.0,0.0,0.0
s0007302,u001843,2025-11-14 18:42:06,mobile,email,c038,1,not-eligible,1,1,1,1,0,368.0,212.0,268.0,,368.0,0.0,0.0,0.0
s0007303,u000302,2025-10-23 05:23:38,web,paid_social,c010,1,b,1,0,0,0,0,180.0,,,,,0.0,0.0,0.0
s0007304,u000531,2026-01-14 13:16:04,web,search,c027,0,b,1,0,0,0,0,83.0,,,,,0.0,0.0,0.0
s0007305,u000391,2025-12-28 09:59:41,web,organic,c036,0,b,1,0,0,0,0,128.0,,,,,0.0,0.0,0.0
s0007306,u001878,2025-11-08 12:57:41,web,organic,c037,1,b,1,0,0,0,0,84.0,,,,,0.0,0.0,0.0
s0007307,u001879,2025-12-11 08:24:50,web,organic,c009,0,a,1,0,0,0,0,181.0,,,,,0.0,0.0,0.0
s0007308,u001585,2025-12-13 23:39:46,mobile,search,c002,0,not-eligible,0,0,0,0,0,8.0,,,,,0.0,0.0,0.0
s0007309,u000551,2025-11-01 18:42:41,web,organic,c017,0,not-eligible,1,0,0,0,0,92.0,,,,,0.0,0.0,0.0
s0007310,u002027,2025-11-07 16:33:19,mobile,search,c037,0,not-eligible,1,0,0,0,0,127.0,,,,,0.0,0.0,0.0
s0007311,u001865,2026-01-15 13:03:44,web,search,c019,0,b,1,0,0,0,0,102.0,,,,,0.0,0.0,0.0
s0007312,u001915,2025-12-06 03:52:46,mobile,search,c036,0,not-eligible,1,0,0,0,0,139.0,,,,,0.0,0.0,0.0
s0007313,guest,2025-11-07 16:05:28,web,organic,c034,0,not-eligible,1,0,0,0,0,118.0,,,,,0.0,0.0,0.0
s0007314,u001543,2026-01-01 05:20:15,mobile,search,c021,0,not-eligible,1,1,1,1,0,186.0,95.0,167.0,,186.0,0.0,0.0,0.0
s0007315,u001486,2025-12-02 19:00:52,web,paid_social,c035,1,b,1,1,1,1,1,302.0,148.0,157.0,302.0,189.0,6769.93,7234.1,464.17
s0007316,u000334,2025-12-17 21:32:46,mobile,organic,c040,1,not-eligible,1,0,0,0,0,93.0,,,,,0.0,0.0,0.0
s0007317,u001283,2025-11-17 05:10:46,web,search,c028,0,b,1,1,1,1,1,373.0,141.0,212.0,373.0,267.0,3802.34,4180.96,378.62
s0007318,u001208,2025-10-26 15:38:56,mobile,paid_social,c030,0,not-eligible,0,0,0,0,0,57.0,,,,,0.0,0.0,0.0
s0007319,u001287,2025-11-05 06:51:20,web,paid_social,c018,0,a,1,0,0,0,0,104.0,,,,,0.0,0.0,0.0
s0007320,u000748,2026-01-17 00:20:09,mobile,referral,c040,0,not-eligible,1,0,0,0,0,195.0,,,,,0.0,0.0,0.0
s0007321,u001473,2025-12-16 13:31:37,web,email,c015,0,a,1,0,0,0,0,35.0,,,,,0.0,0.0,0.0
s0007322,u001949,2026-01-04 05:43:12,web,paid_social,c031,1,a,0,0,0,0,0,35.0,,,,,0.0,0.0,0.0
s0007323,u001331,2025-10-23 09:03:30,mobile,email,c038,1,not-eligible,0,0,0,0,0,17.0,,,,,0.0,0.0,0.0
s0007324,u001919,2025-12-29 07:58:30,web,referral,c037,0,a,1,1,1,1,1,483.0,258.0,352.0,483.0,366.0,11917.86,12308.46,390.6
s0007325,u001698,2025-12-04 02:04:21,mobile,email,c036,0,not-eligible,1,1,1,1,0,293.0,247.0,263.0,,293.0,0.0,0.0,0.0
s0007326,u000691,2025-12-20 07:38:28,web,paid_social,c008,0,b,1,1,1,1,0,447.0,279.0,390.0,,447.0,0.0,0.0,0.0
s0007327,u001620,2025-11-22 16:17:56,mobile,email,c040,0,not-eligible,0,0,0,0,0,37.0,,,,,0.0,0.0,0.0
s0007328,guest,2025-12-16 07:39:10,web,organic,c008,0,not-eligible,1,1,0,0,0,128.0,128.0,,,,0.0,0.0,0.0
s0007329,u002077,2025-10-24 15:30:53,web,referral,c010,1,a,1,1,1,1,1,260.0,123.0,191.0,260.0,235.0,9129.69,10061.3,931.61
s0007330,u000745,2025-10-25 13:02:51,mobile,organic,c021,0,not-eligible,1,0,0,0,0,216.0,,,,,0.0,0.0,0.0
s0007331,u000361,2026-01-01 08:03:46,mobile,organic,c006,0,not-eligible,0,0,0,0,0,108.0,,,,,0.0,0.0,0.0
s0007332,guest,2025-11-01 15:25:16,mobile,organic,c030,0,not-eligible,1,0,0,0,0,164.0,,,,,0.0,0.0,0.0
s0007333,u001391,2025-10-22 16:46:53,mobile,email,c038,0,not-eligible,1,0,0,0,0,170.0,,,,,0.0,0.0,0.0
s0007334,u001351,2026-01-11 13:28:55,mobile,search,c011,0,not-eligible,1,0,0,0,0,100.0,,,,,0.0,0.0,0.0
s0007335,u001628,2025-11-14 08:07:29,mobile,paid_social,c014,0,not-eligible,0,0,0,0,0,96.0,,,,,0.0,0.0,0.0
s0007336,u001125,2025-12-12 20:31:17,web,search,c017,0,a,1,0,0,0,0,143.0,,,,,0.0,0.0,0.0
s0007337,u000067,2026-01-04 22:38:12,web,search,c004,1,a,0,0,0,0,0,87.0,,,,,0.0,0.0,0.0
s0007338,u001933,2025-12-27 13:44:07,mobile,email,c007,0,not-eligible,1,1,1,1,1,380.0,248.0,288.0,380.0,307.0,1519.16,1590.06,123.66
s0007339,u000611,2025-10-25 15:17:32,web,search,c038,1,a,1,0,0,0,0,92.0,,,,,0.0,0.0,0.0
s0007340,u000542,2025-12-10 22:13:31,mobile,paid_social,c038,0,not-eligible,1,1,0,0,0,91.0,91.0,,,,0.0,0.0,0.0
s0007341,u001791,2025-12-09 04:51:34,mobile,email,c021,0,not-eligible,0,0,0,0,0,102.0,,,,,0.0,0.0,0.0
s0007342,u001755,2025-11-21 22:44:57,mobile,organic,c030,0,not-eligible,1,0,0,0,0,128.0,,,,,0.0,0.0,0.0
s0007343,guest,2025-12-28 06:16:19,web,search,c002,0,not-eligible,1,0,0,0,0,65.0,,,,,0.0,0.0,0.0
s0007344,u001517,2026-01-16 04:49:42,mobile,organic,c002,0,not-eligible,0,0,0,0,0,58.0,,,,,0.0,0.0,0.0
s0007345,guest,2025-11-03 16:29:57,web,search,c036,0,not-eligible,1,0,0,0,0,55.0,,,,,0.0,0.0,0.0
s0007346,u000619,2025-11-03 12:15:36,web,email,c001,0,a,0,0,0,0,0,101.0,,,,,0.0,0.0,0.0
s0007347,u000535,2025-12-26 13:36:21,mobile,organic,c029,0,not-eligible,1,1,1,1,1,372.0,158.0,250.0,372.0,341.0,6736.02,6736.02,0.0
s0007348,u000928,2025-12-01 08:06:56,mobile,organic,c040,0,not-eligible,1,0,0,0,0,116.0,,,,,0.0,0.0,0.0
s0007349,u000786,2026-01-01 00:14:56,web,paid_social,c032,1,a,0,0,0,0,0,35.0,,,,,0.0,0.0,0.0
s0007350,u000152,2025-11-03 03:18:13,mobile,paid_social,c016,1,not-eligible,1,0,0,0,0,145.0,,,,,0.0,0.0,0.0
s0007351,u001515,2025-10-25 00:40:06,mobile,search,c022,1,not-eligible,1,0,0,0,0,137.0,,,,,0.0,0.0,0.0
s0007352,u001315,2025-12-23 06:06:49,web,search,c025,0,b,1,1,0,0,0,165.0,165.0,,,,0.0,0.0,0.0
s0007353,u000835,2026-01-18 23:09:07,web,organic,c018,0,b,0,0,0,0,0,88.0,,,,,0.0,0.0,0.0
s0007354,u001954,2025-10-29 23:20:25,mobile,organic,c038,1,not-eligible,1,0,0,0,0,74.0,,,,,0.0,0.0,0.0
s0007355,u000794,2026-01-07 05:32:45,web,search,c002,0,a,1,1,1,1,1,487.0,290.0,317.0,487.0,386.0,4474.05,4832.53,358.48
s0007356,u000260,2025-11-25 02:48:07,web,paid_social,c039,1,b,0,0,0,0,0,103.0,,,,,0.0,0.0,0.0
s0007357,u001866,2025-10-22 22:50:29,web,email,c035,1,b,1,1,1,1,0,257.0,242.0,249.0,,257.0,0.0,0.0,0.0
s0007358,u000291,2025-12-06 08:13:23,mobile,search,c004,0,not-eligible,0,0,0,0,0,74.0,,,,,0.0,0.0,0.0
s0007359,u000157,2025-11-15 12:54:04,mobile,organic,c023,1,not-eligible,1,0,0,0,0,103.0,,,,,0.0,0.0,0.0
s0007360,u001045,2025-12-22 20:19:36,mobile,organic,c026,1,not-eligible,1,0,0,0,0,180.0,,,,,0.0,0.0,0.0
s0007361,u001274,2025-11-16 08:17:25,mobile,email,c040,1,not-eligible,0,0,0,0,0,94.0,,,,,0.0,0.0,0.0
s0007362,u000619,2025-12-03 19:02:54,mobile,paid_social,c040,0,not-eligible,0,0,0,0,0,83.0,,,,,0.0,0.0,0.0
s0007363,u001847,2025-11-08 11:47:49,mobile,email,c019,0,not-eligible,0,0,0,0,0,73.0,,,,,0.0,0.0,0.0
s0007364,guest,2026-01-03 23:16:33,web,search,c008,0,not-eligible,0,0,0,0,0,117.0,,,,,0.0,0.0,0.0
s0007365,u002120,2026-01-12 17:30:29,web,organic,c033,0,not-eligible,1,0,0,0,0,96.0,,,,,0.0,0.0,0.0
s0007366,u001406,2025-11-26 17:46:52,web,email,c027,0,b,0,0,0,0,0,89.0,,,,,0.0,0.0,0.0
s0007367,guest,2025-11-30 20:09:25,web,search,c021,0,not-eligible,1,0,0,0,0,90.0,,,,,0.0,0.0,0.0
s0007368,u000903,2026-01-17 21:10:22,web,organic,c031,0,not-eligible,0,0,0,0,0,89.0,,,,,0.0,0.0,0.0
s0007369,u000167,2025-11-03 05:32:44,web,paid_social,c004,0,a,0,0,0,0,0,7.0,,,,,0.0,0.0,0.0
s0007370,u001859,2026-01-02 05:11:39,web,paid_social,c004,0,a,1,0,0,0,0,143.0,,,,,0.0,0.0,0.0
s0007371,u001426,2025-12-11 11:53:52,web,search,c020,1,a,1,0,0,0,0,101.0,,,,,0.0,0.0,0.0
s0007372,u000944,2026-01-08 16:57:45,web,paid_social,c016,0,b,0,0,0,0,0,45.0,,,,,0.0,0.0,0.0
s0007373,u001494,2025-11-16 18:13:18,web,search,c007,0,b,0,0,0,0,0,28.0,,,,,0.0,0.0,0.0
s0007374,u001354,2025-11-17 02:16:38,mobile,email,c009,1,not-eligible,1,1,0,0,0,72.0,72.0,,,,0.0,0.0,0.0
s0007375,u001320,2025-11-19 18:20:50,mobile,email,c020,0,not-eligible,1,0,0,0,0,124.0,,,,,0.0,0.0,0.0
s0007376,u000876,2025-10-22 22:29:57,mobile,paid_social,c003,0,not-eligible,1,0,0,0,0,130.0,,,,,0.0,0.0,0.0
s0007377,u000774,2025-11-05 17:32:41,web,organic,c029,1,not-eligible,0,0,0,0,0,13.0,,,,,0.0,0.0,0.0
s0007378,u000564,2026-01-18 22:52:59,mobile,search,c004,0,not-eligible,1,1,1,1,0,180.0,86.0,155.0,,180.0,0.0,0.0,0.0
s0007379,u001731,2025-11-12 20:18:18,mobile,email,c027,1,not-eligible,1,1,0,0,0,235.0,235.0,,,,0.0,0.0,0.0
s0007380,guest,2025-10-23 05:35:49,web,organic,c014,0,not-eligible,1,0,0,0,0,189.0,,,,,0.0,0.0,0.0
s0007381,u001032,2025-11-15 12:13:23,web,organic,c007,0,not-eligible,0,0,0,0,0,48.0,,,,,0.0,0.0,0.0
s0007382,u001586,2025-11-27 04:41:56,web,referral,c024,0,a,0,0,0,0,0,105.0,,,,,0.0,0.0,0.0
s0007383,u001169,2025-12-09 17:47:48,web,email,c026,0,b,1,0,0,0,0,115.0,,,,,0.0,0.0,0.0
s0007384,u002097,2025-10-27 14:40:43,web,referral,c039,0,b,0,0,0,0,0,116.0,,,,,0.0,0.0,0.0
s0007385,u000530,2025-12-31 13:54:09,web,search,c018,1,b,1,0,0,0,0,117.0,,,,,0.0,0.0,0.0
s0007386,u000093,2026-01-03 17:39:32,web,organic,c038,0,b,1,0,0,0,0,127.0,,,,,0.0,0.0,0.0
s0007387,u000927,2025-11-09 15:00:10,web,organic,c020,0,a,1,0,0,0,0,118.0,,,,,0.0,0.0,0.0
s0007388,u001171,2026-01-01 07:09:33,web,paid_social,c035,1,a,1,0,0,0,0,189.0,,,,,0.0,0.0,0.0
s0007389,u001807,2025-11-22 23:15:29,mobile,email,c012,0,not-eligible,0,0,0,0,0,59.0,,,,,0.0,0.0,0.0
s0007390,u001400,2025-11-28 12:29:38,web,search,c031,1,not-eligible,0,0,0,0,0,52.0,,,,,0.0,0.0,0.0
s0007391,u002067,2026-01-13 17:10:29,mobile,search,c009,0,not-eligible,1,0,0,0,0,145.0,,,,,0.0,0.0,0.0
s0007392,u000189,2026-01-09 17:05:22,web,email,c002,0,not-eligible,0,0,0,0,0,42.0,,,,,0.0,0.0,0.0
s0007393,guest,2025-11-24 04:48:55,mobile,organic,c006,0,not-eligible,0,0,0,0,0,49.0,,,,,0.0,0.0,0.0
s0007394,u001825,2025-12-04 08:53:39,mobile,organic,c017,0,not-eligible,0,0,0,0,0,78.0,,,,,0.0,0.0,0.0
s0007395,u001105,2025-11-16 05:28:03,mobile,referral,c006,1,not-eligible,0,0,0,0,0,56.0,,,,,0.0,0.0,0.0
s0007396,u000608,2025-12-06 19:54:50,mobile,search,c032,0,not-eligible,0,0,0,0,0,107.0,,,,,0.0,0.0,0.0
s0007397,u001691,2025-12-21 19:29:50,mobile,email,c004,1,not-eligible,1,0,0,0,0,143.0,,,,,0.0,0.0,0.0
s0007398,u001925,2025-10-29 18:44:18,mobile,referral,c039,1,not-eligible,1,1,0,0,0,142.0,142.0,,,,0.0,0.0,0.0
s0007399,u000571,2026-01-12 05:25:58,web,email,c015,0,b,1,0,0,0,0,157.0,,,,,0.0,0.0,0.0
s0007400,u001216,2025-12-25 03:20:38,web,search,c019,0,a,0,0,0,0,0,41.0,,,,,0.0,0.0,0.0
s0007401,guest,2025-10-30 03:33:43,mobile,paid_social,c030,0,not-eligible,0,0,0,0,0,57.0,,,,,0.0,0.0,0.0
s0007402,u000335,2026-01-07 15:35:32,web,paid_social,c029,0,a,0,0,0,0,0,107.0,,,,,0.0,0.0,0.0
s0007403,guest,2025-12-27 08:55:52,web,referral,c034,0,not-eligible,1,0,0,0,0,152.0,,,,,0.0,0.0,0.0
s0007404,u001627,2025-11-18 14:55:48,mobile,organic,c040,1,not-eligible,1,0,0,0,0,165.0,,,,,0.0,0.0,0.0
s0007405,guest,2025-12-07 08:52:17,mobile,paid_social,c013,0,not-eligible,0,0,0,0,0,31.0,,,,,0.0,0.0,0.0
s0007406,u000346,2026-01-06 20:27:30,web,email,c025,0,a,1,0,0,0,0,159.0,,,,,0.0,0.0,0.0
s0007407,u001314,2026-01-16 13:43:39,web,search,c027,0,b,0,0,0,0,0,109.0,,,,,0.0,0.0,0.0
s0007408,guest,2025-11-15 17:42:11,web,paid_social,c032,0,not-eligible,1,0,0,0,0,161.0,,,,,0.0,0.0,0.0
s0007409,u002119,2025-12-18 23:46:54,web,organic,c012,0,b,0,0,0,0,0,8.0,,,,,0.0,0.0,0.0
s0007410,u001779,2026-01-06 20:42:34,mobile,organic,c039,0,not-eligible,1,0,0,0,0,128.0,,,,,0.0,0.0,0.0
s0007411,guest,2026-01-18 09:00:59,web,organic,c010,0,not-eligible,1,1,1,1,1,353.0,207.0,223.0,353.0,249.0,4083.54,4557.3,473.76
s0007412,u001267,2025-10-27 19:19:41,web,search,c029,0,not-eligible,0,0,0,0,0,16.0,,,,,0.0,0.0,0.0
s0007413,u001614,2025-12-05 18:23:58,mobile,organic,c036,0,not-eligible,1,0,0,0,0,172.0,,,,,0.0,0.0,0.0
s0007414,u000597,2026-01-08 01:41:39,web,paid_social,c006,0,b,1,1,1,1,0,175.0,111.0,131.0,,175.0,0.0,0.0,0.0
s0007415,u000359,2025-10-21 17:23:51,mobile,search,c022,1,not-eligible,1,0,0,0,0,98.0,,,,,0.0,0.0,0.0
s0007416,u000963,2025-11-29 19:00:15,web,organic,c040,0,b,0,0,0,0,0,35.0,,,,,0.0,0.0,0.0
s0007417,guest,2025-12-13 00:26:43,web,organic,c006,0,not-eligible,0,0,0,0,0,56.0,,,,,0.0,0.0,0.0
s0007418,u001162,2025-12-07 19:47:42,mobile,paid_social,c033,0,not-eligible,1,0,0,0,0,166.0,,,,,0.0,0.0,0.0
s0007419,u001330,2025-12-26 09:21:54,web,search,c034,0,not-eligible,0,0,0,0,0,68.0,,,,,0.0,0.0,0.0
s0007420,u001465,2025-10-27 08:06:13,mobile,paid_social,c011,1,not-eligible,0,0,0,0,0,107.0,,,,,0.0,0.0,0.0
s0007421,u002103,2025-12-31 03:04:34,web,email,c029,0,not-eligible,0,0,0,0,0,69.0,,,,,0.0,0.0,0.0
s0007422,u001395,2025-11-15 22:13:28,mobile,email,c040,0,not-eligible,0,0,0,0,0,49.0,,,,,0.0,0.0,0.0
s0007423,guest,2026-01-03 14:54:41,web,paid_social,c016,0,not-eligible,1,0,0,0,0,199.0,,,,,0.0,0.0,0.0
s0007424,u000881,2025-11-28 04:40:12,mobile,paid_social,c004,0,not-eligible,0,0,0,0,0,113.0,,,,,0.0,0.0,0.0
s0007425,u000374,2025-10-25 07:16:49,mobile,search,c011,0,not-eligible,1,0,0,0,0,93.0,,,,,0.0,0.0,0.0
